"","spp","Predicted","SE","lower","upper","point"
"49","gaga",4.52587679803837e-07,0.00117165024040366,0,Inf,"Fa"
"50","gaga",4.52587679810361e-07,0.00117165024042055,0,Inf,"Fb"
"51","gaga",4.52587679810394e-07,0.00117165024042064,0,Inf,"Fc"
"52","gaga",3.07467134517282,3.44369016678665,0.342323601867975,27.6159862458821,"Ga"
"53","gaga",3.07467134519349,3.44369016055599,0.342323603234955,27.6159861359761,"Gb"
"54","gaga",6.01784150205815,3.88061573651391,1.70036408959289,21.2980364414566,"Gc"
"55","gaga",5.99171954731897,3.97664740712773,1.6316127494134,22.003200910652,"Ia"
"56","gaga",3.07467134522885,3.44369016163102,0.342323603012948,27.6159861545213,"Ib"
"57","gaga",3.07467134519706,3.44369016151446,0.342323603027075,27.6159861528105,"Ic"
"58","gaga",3.07467134519551,3.44369016151272,0.342323603026901,27.6159861527966,"Ja"
"59","gaga",5.9917195473191,3.97664740712781,1.63161274941343,22.0032009106525,"Jb"
"60","gaga",4.52587679844072e-07,0.00117165024050782,0,Inf,"Jc"
"61","gaga",3.0746713452289,3.44369016163108,0.342323603012954,27.6159861545217,"Lsa"
"62","gaga",3.07467134519152,3.443690165396,0.342323602178089,27.6159862212005,"Lsb"
"63","gaga",4.5258767982685e-07,0.00117165024046324,0,Inf,"Lsc"
"64","gaga",4.52587679826877e-07,0.00117165024046331,0,Inf,"Lta"
"65","gaga",6.01760332814769,3.88137565807824,1.69979097121709,21.3035310977124,"Ltb"
"66","gaga",3.07467134519166,3.44369016539616,0.342323602178105,27.6159862212018,"Ltc"
"67","gaga",3.07467134519346,3.44369016246489,0.342323602818394,27.6159861695806,"Ma"
"68","gaga",4.52587679803804e-07,0.00117165024040358,0,Inf,"Mb"
"69","gaga",5.99171954731858,3.97664740645087,1.6316127497744,22.0032009057808,"Mc"
"70","gaga",3.0746713451954,3.4436901615126,0.34232360302689,27.6159861527957,"Pa"
"71","gaga",4.5258767980377e-07,0.00117165024040349,0,Inf,"Pb"
"72","gaga",3.07467134519359,3.44369016151057,0.342323603026688,27.6159861527794,"Pc"
"73","gaxa",6.41302190500497,2.47698750619209,3.00809625587101,13.6720525062338,"Cha"
"74","gaxa",3.97275473414381,2.65734690806578,1.07085137350852,14.738534747312,"Chb"
"75","gaxa",6.41333123679258,2.47643058821525,3.00886325415903,13.6698859597444,"Chc"
"76","gaxa",1.35155447220966,1.41508755383134,0.173627785729646,10.5207785935499,"Fa"
"77","gaxa",2.70325285760641,2.08726012694996,0.595181208682007,12.2779010922394,"Fb"
"78","gaxa",6.42192430141998,2.45730087936099,3.03360711299,13.5947438798428,"Fc"
"79","gaxa",2.6615854367006,2.08726040471582,0.572286809736495,12.3784733744231,"Ga"
"80","gaxa",4.05500092559159,2.6575284426905,1.12237628150952,14.6501959970447,"Gb"
"81","gaxa",2.6615837795333,2.08725967479911,0.572286213346559,12.3784708599732,"Gc"
"82","gaxa",8.25427758200815e-07,0.00105638413429826,0,Inf,"Ia"
"83","gaxa",8.25427758200847e-07,0.0010563841342983,0,Inf,"Ib"
"84","gaxa",8.25427758200897e-07,0.00105638413429836,0,Inf,"Ic"
"85","gaxa",8.2542775820089e-07,0.00105638413429835,0,Inf,"Ja"
"86","gaxa",3.99972125719791,2.6572260855182,1.0877562388011,14.7071279066284,"Jb"
"87","gaxa",1.35155447221087,1.41508755299949,0.173627785939572,10.5207785808486,"Jc"
"88","gaxa",2.66158543670061,2.08726040438435,0.572286809876195,12.3784733714015,"Lsa"
"89","gaxa",6.43136511136724,2.43689427866032,3.06038650355951,13.5154357619874,"Lsb"
"90","gaxa",3.99940624900513,2.65710133789517,1.08762551443943,14.7065788106537,"Lsc"
"91","gaxa",8.25427758200884e-07,0.00105638413429835,0,Inf,"Lta"
"92","gaxa",5.3037339008021,3.17391434977892,1.64133430681621,17.1382473233513,"Ltb"
"93","gaxa",8.25427758200868e-07,0.00105638413429833,0,Inf,"Ltc"
"94","gaxa",2.70325285776138,2.08726012707224,0.595181208714998,12.2779010929667,"Ma"
"95","gaxa",2.70325285664741,2.08726012621211,0.595181208469731,12.2779010879071,"Mb"
"96","gaxa",4.05501932462692,2.65753582682456,1.12238390979734,14.650229373002,"Mc"
"97","gaxa",8.25427758200897e-07,0.00105638413429836,0,Inf,"Pa"
"98","gaxa",1.35155447223241,1.4150875514059,0.173627786349261,10.5207785563593,"Pb"
"99","gaxa",1.35155447223233,1.41508755117307,0.173627786407857,10.5207785528075,"Pc"
"100","mota",7.92771888807695,0.93352360547798,6.29383761705158,9.9857560033165,"Cha"
"101","mota",7.85422214990379,0.965099545298697,6.17320203640554,9.99299961612122,"Chb"
"102","mota",7.89288762534929,0.947973931612289,6.23738429446184,9.98778849039428,"Chc"
"103","mota",7.98579800192909,0.910665742314706,6.38632463610098,9.98586407072312,"Ja"
"104","mota",7.95811282758738,0.920976037726046,6.34311065066912,9.98430632294427,"Jb"
"105","mota",7.81285993237004,0.984964248803089,6.10238195340761,10.0027793718726,"Jc"
"106","mota",7.81177423815716,0.985689411320688,6.10021443237714,10.0035527315318,"Lsa"
"107","mota",7.85515611334045,0.964827026601996,6.17453273227968,9.99322219839759,"Lsb"
"108","mota",7.95930985709294,0.92100201321486,6.34424059380424,9.98553135943249,"Lsc"
"109","myru",4.29071904129466,2.33397386342528,1.47744597851589,12.4608751582389,"Cha"
"110","myru",1.74176522327595,1.47831361453128,0.330017527246207,9.19268172914406,"Chb"
"111","myru",7.14371280439468,1.39217370231839,4.87574519566003,10.466632398489,"Chc"
"112","myru",0.781007463623269,0.969287231809153,0.0685886064878843,8.89320675064304,"Fa"
"113","myru",2.62755008213636,1.83236181662027,0.669811691550012,10.3074035900421,"Fb"
"114","myru",7.33914238405681,1.43642304347389,5.00089159403345,10.7706815716067,"Fc"
"115","myru",3.21962795961867,2.00393193708727,0.950623323685013,10.9044286418045,"Ga"
"116","myru",0.319039791960458,0.617933767397299,0.00716458465914788,14.2068792116524,"Gb"
"117","myru",0.516541995995119,0.787128422976172,0.0260620706145541,10.2376989753692,"Gc"
"118","myru",3.15527333390083,2.00192452614675,0.909862183806323,10.9420415408152,"Ia"
"119","myru",1.28943736599985,1.24892143463583,0.193172212903026,8.60708015842479,"Ib"
"120","myru",0.664439692574478,0.893458303917703,0.0476280136269308,9.26933691853226,"Ic"
"121","myru",1.55036902774047,1.37142151770269,0.273830218604597,8.77786291967914,"Ja"
"122","myru",2.28272178410267,1.67073005246072,0.543821463725926,9.58185561105951,"Jb"
"123","myru",0.0616397585546585,0.271226181255783,1.10769162562097e-05,343.007001840121,"Jc"
"124","myru",3.79023719979762,2.19243339150152,1.21981913274208,11.7770722274507,"Lsa"
"125","myru",1.65063197692509,1.44087418731537,0.298275148922896,9.1344717556471,"Lsb"
"126","myru",1.05189823792018,1.12656781035234,0.128928573259933,8.58219303108845,"Lsc"
"127","myru",1.01560587547828,1.10674278481914,0.119988554191974,8.59628071403996,"Lta"
"128","myru",5.25938103338287,2.57562238598353,2.01411604987806,13.7336122493946,"Ltb"
"129","myru",4.85283243054539,2.51399212952821,1.75805898628629,13.3954450804293,"Ltc"
"130","myru",5.03041950182258,2.56666208756502,1.85053429743022,13.6744941174327,"Ma"
"131","myru",4.92296362317306,2.52709800323555,1.80003327678784,13.4639571099116,"Mb"
"132","myru",6.66050026860117,1.68295004699771,4.05908793381132,10.9291211600784,"Mc"
"133","myru",0.042363829382613,0.224829004973097,1.28701908193302e-06,1394.45798834904,"Pa"
"134","myru",2.96086026015057,1.94075759053787,0.819370100721172,10.6993084961519,"Pb"
"135","myru",1.38637020634641,1.29570024900867,0.221996987275139,8.65787582361584,"Pc"
"136","ptro",3.43483137346993,1.36922161335353,1.57250575213977,7.50271758823088,"Cha"
"137","ptro",4.43470915948737,1.62119236400422,2.16616838488623,9.07900118313011,"Chb"
"138","ptro",4.08788006702325,1.53854194601744,1.95494357356197,8.54795180196352,"Chc"
"139","ptro",2.07335993660576,1.00414626208909,0.802472922131746,5.35696757879647,"Fa"
"140","ptro",4.08788008252423,1.5385419522668,1.95494358058571,8.54795183607893,"Fb"
"141","ptro",5.45998959282858,1.86287104878436,2.79752460471401,10.6563803955691,"Fc"
"142","ptro",6.75967023224298,1.86404363524818,3.93730042141255,11.6051956310408,"Ga"
"143","ptro",5.45422176873093,1.86278504612642,2.79268014985837,10.6523244718902,"Gb"
"144","ptro",6.75272659808018,1.86968777455705,3.92463602963592,11.6187376776057,"Gc"
"145","ptro",3.75364627666913,1.45471595465151,1.75619354730127,8.02295418520572,"Ia"
"146","ptro",3.08320252896956,1.28209612721538,1.36472359993769,6.96561401523232,"Ib"
"147","ptro",3.76134618610752,1.45471299584703,1.76253728628438,8.02690827697072,"Ic"
"148","ptro",2.72669160631771,1.19215171599733,1.1573842012023,6.42383670715396,"Ja"
"149","ptro",4.77988011216695,1.70282827056035,2.37781011340025,9.60852750938036,"Jb"
"150","ptro",3.77622896462572,1.45509943488344,1.77444961637063,8.03624124445118,"Jc"
"151","ptro",3.08377819605746,1.28199609375342,1.36527289686189,6.96541181205431,"Lsa"
"152","ptro",4.78537670004242,1.70286944358931,2.38241426544491,9.61202696502172,"Lsb"
"153","ptro",5.12870961011582,1.7835678556291,2.59413734806434,10.1396567473658,"Lsc"
"154","ptro",4.77942362716391,1.70282392885709,2.37742870936125,9.6082335162975,"Lta"
"155","ptro",6.99800212089752,1.67139811461378,4.38201304730428,11.1756932613911,"Ltb"
"156","ptro",6.76645650941669,1.85852675952252,3.94969682424356,11.5920121799718,"Ltc"
"157","ptro",6.46749581986817,1.98885434434988,3.53979900270154,11.8166320031417,"Ma"
"158","ptro",4.11615206008829,1.53894689389923,1.9780815179374,8.56522222574313,"Mb"
"159","ptro",5.13917382454006,1.78378365312703,2.60282612638278,10.1470887091263,"Mc"
"160","ptro",3.43503001411633,1.36963648322833,1.57229551179547,7.50458874261222,"Pa"
"161","ptro",2.11674699409529,1.0048244267364,0.834837055920519,5.36705672710102,"Pb"
"162","ptro",4.09498360580494,1.53869723942046,1.96070249469412,8.55249114905996,"Pc"
"163","rhru",7.31673623044843,1.30620744425537,5.15653705738987,10.3818955376721,"Cha"
"164","rhru",7.64113263202541,1.07453387780153,5.80039494596123,10.0660228215766,"Chb"
"165","rhru",7.81809727775513,0.980165156531273,6.1148359601921,9.99579472652314,"Chc"
"166","rhru",7.55694321361795,1.12726141046235,5.64122347000928,10.1232278844207,"Fa"
"167","rhru",7.93166588364539,0.930638661147329,6.30218553969529,9.98246136892155,"Fb"
"168","rhru",7.64087623936305,1.07488954321911,5.7996175407396,10.0666965183738,"Fc"
"169","rhru",6.81534795436472,1.77578624102123,4.08979519065917,11.3572845518401,"Ga"
"170","rhru",7.89896078468553,0.943989714782472,6.24948870191697,9.98378978729271,"Gb"
"171","rhru",7.89902642626617,0.943983545856829,6.249562366839,9.98383803863218,"Gc"
"172","rhru",7.11201862071444,1.49014569733026,4.71677198293192,10.7236069592553,"Ia"
"173","rhru",7.56050021832386,1.12496386869333,5.6480181331154,10.1205701193005,"Ib"
"174","rhru",7.31296167950629,1.30955175756252,5.14832960280261,10.3877204165045,"Ic"
"175","rhru",7.12042460998155,1.48164728085269,4.73570203722602,10.706004353291,"Ja"
"176","rhru",7.71122325876574,1.03461389139474,5.92812932141565,10.0306455751086,"Jb"
"177","rhru",7.6396178465379,1.07553360459335,5.79744101710912,10.0671590567114,"Jc"
"178","rhru",7.3092160454147,1.31287088746575,5.14019033109612,10.3935138112201,"Lsa"
"179","rhru",7.12303169027814,1.478938972519,4.74167543809503,10.700348668548,"Lsb"
"180","rhru",7.64079993037083,1.07492441377278,5.79949177524634,10.0667137463912,"Lsc"
"181","rhru",7.5562157364518,1.12787959181376,5.63961727645514,10.1241615267358,"Lta"
"182","rhru",7.44988095882799,1.20200867770219,5.43014401660352,10.2208571505665,"Ltb"
"183","rhru",7.31296167950628,1.30955175756192,5.14832960280342,10.3877204165029,"Ltc"
"184","rhru",7.81597372433874,0.981186601570978,6.11120140264016,9.99630698362547,"Ma"
"185","rhru",7.76908643233839,1.00414728132591,6.03049464143085,10.0089142901258,"Mb"
"186","rhru",7.99028774569811,0.908313008534492,6.3944068872237,9.98445976070398,"Mc"
"187","rhru",7.76731986761641,1.00508976564108,6.02734244595484,10.0095951850818,"Pa"
"188","rhru",7.55621573645177,1.12787959181465,5.63961727645382,10.1241615267381,"Pb"
"189","rhru",7.71042803120085,1.03503053249773,5.92672948974773,10.0309454864049,"Pc"
"190","stbi",3.53248624770687,3.28101144731389,0.57210438524089,21.8115075013522,"Cha"
"191","stbi",1.78680078550706,2.07048317498559,0.184388197921132,17.3148665862782,"Chb"
"192","stbi",1.00011260020354e-07,0.000419477632870396,0,Inf,"Chc"
"193","stbi",1.00011260020439e-07,0.000419477632870755,0,Inf,"Fa"
"194","stbi",1.78680078551105,2.07048316534404,0.184388199872556,17.3148664031081,"Fb"
"195","stbi",1.78680078552543,2.07048316568871,0.184388199807699,17.3148664094772,"Fc"
"196","stbi",1.00011260020383e-07,0.000419477632870518,0,Inf,"Ga"
"197","stbi",1.00011260020388e-07,0.000419477632870539,0,Inf,"Gb"
"198","stbi",1.00011260020381e-07,0.000419477632870511,0,Inf,"Gc"
"199","stbi",1.00011260020409e-07,0.00041947763287063,0,Inf,"Ia"
"200","stbi",1.00011260020383e-07,0.000419477632870519,0,Inf,"Ib"
"201","stbi",1.00011260020381e-07,0.00041947763287051,0,Inf,"Ic"
"202","stbi",1.78680078552534,2.0704831656886,0.184388199807689,17.3148664094763,"Ja"
"203","stbi",5.30532969642761,4.39101021487844,1.04762714333989,26.8669281497081,"Jb"
"204","stbi",6.55558627321458,2.49151845618883,3.11245854110273,13.8076413928178,"Jc"
"205","stbi",5.27834080557664,4.39396982799153,1.03255282745503,26.9825242050668,"Lsa"
"206","stbi",3.53245603265683,3.28099221489571,0.572096688367436,21.8114278169695,"Lsb"
"207","stbi",5.30544237299299,4.39106700800097,1.04766350622518,26.8671368296182,"Lsc"
"208","stbi",1.00011260020398e-07,0.000419477632870584,0,Inf,"Lta"
"209","stbi",1.78680078550215,2.07048316566174,0.184388199805297,17.3148664092516,"Ltb"
"210","stbi",1.00011260020347e-07,0.00041947763287037,0,Inf,"Ltc"
"211","stbi",1.00011260020339e-07,0.000419477632870337,0,Inf,"Ma"
"212","stbi",5.35940369370116,4.38370009532309,1.07864865308229,26.628882231466,"Mb"
"213","stbi",1.78680078552236,2.07048316838555,0.184388199261205,17.3148664607358,"Mc"
"214","stbi",1.00011260020379e-07,0.000419477632870504,0,Inf,"Pa"
"215","stbi",1.78680078551921,2.07048317156701,0.184388198616668,17.3148665211997,"Pb"
"216","stbi",1.00011260020388e-07,0.000419477632870541,0,Inf,"Pc"
"217","toch",2.5258509047731,1.27674903813418,0.937882532465072,6.8024753338507,"Cha"
"218","toch",2.54031058584099,1.27740488544051,0.948105943865816,6.80638900566699,"Chb"
"219","toch",2.07609667618052,1.13980394028259,0.707826651991324,6.08931211719992,"Chc"
"220","toch",1.28979642524302,0.843016679757784,0.358238332452777,4.64376552665249,"Fa"
"221","toch",0.853082131547874,0.671356639380488,0.182437531442395,3.98903184784679,"Fb"
"222","toch",0.853082131547872,0.671356639380487,0.182437531442395,3.98903184784678,"Fc"
"223","toch",1.25981738386771,0.842394004082913,0.339734869647176,4.67170132504668,"Ga"
"224","toch",3.3524642349538,1.53741321975537,1.36461440104665,8.2360382816011,"Gb"
"225","toch",2.91638603360233,1.40877328613113,1.13153581938805,7.51660473425447,"Gc"
"226","toch",1.25981738386771,0.842394004082914,0.339734869647176,4.67170132504669,"Ia"
"227","toch",1.68973737865615,0.996716539090117,0.531771936458128,5.36924236326744,"Ib"
"228","toch",2.51207462302416,1.27697332905531,0.92755083277676,6.80342110496576,"Ic"
"229","toch",0.853082131525,0.671356640322403,0.182437531035153,3.98903185653731,"Ja"
"230","toch",2.9398360232212,1.40893123496394,1.14915993584049,7.5208294110148,"Jb"
"231","toch",3.34237280571968,1.53718067584103,1.35700464551585,8.23243753021032,"Jc"
"232","toch",0.449384038707867,0.462349568820411,0.0598215165624455,3.37580900401597,"Lsa"
"233","toch",1.66798336049111,0.996299938287239,0.51732343729448,5.37800588627012,"Lsb"
"234","toch",1.94167982973933e-06,0.000934180467383071,0,Inf,"Lsc"
"235","toch",3.33160002053663,1.5371006368954,1.34875762960307,8.22946870010009,"Lta"
"236","toch",1.68973737865614,0.996716539090117,0.531771936458127,5.36924236326744,"Ltb"
"237","toch",3.75483325983721,1.66276926663138,1.57633800607054,8.9440036051182,"Ltc"
"238","toch",2.540310585841,1.27740488544051,0.948105943865817,6.80638900566699,"Ma"
"239","toch",7.80700992335942,1.40648095496306,5.48448088441342,11.1130670756182,"Mb"
"240","toch",2.54028228393822,1.2773967914176,0.948090891150404,6.80634540667331,"Mc"
"241","toch",2.94054585180424,1.40912682915529,1.14954818699624,7.5219203547762,"Pa"
"242","toch",1.26114328046374,0.842846178856945,0.340322102959045,4.67346187635145,"Pb"
"243","toch",2.54031374245943,1.2774057971753,0.94810761618622,6.80639391558345,"Pc"
"244","zoco",9.51400883002717,0.969523044876831,7.79151727787388,11.6172961940135,"Cha"
"245","zoco",9.53377283050744,0.963041934606914,7.82135067757145,11.6211161128942,"Chb"
"246","zoco",9.62562176533606,0.936014215324899,7.95529512469091,11.6466570902875,"Chc"
"247","zoco",9.60167926707468,0.942534326476843,7.92118729808243,11.6386901708649,"Fa"
"248","zoco",9.62562176574673,0.936014215364771,7.95529512503042,11.6466570907843,"Fb"
"249","zoco",9.67163737907366,0.924499184496362,8.0192686223708,11.6644764001733,"Fc"
"250","zoco",9.46979878620364,0.984876911494445,7.72350064905693,11.6109382423803,"Ja"
"251","zoco",9.7341568867915,0.911144106830419,8.10258347882785,11.694271406677,"Jb"
"252","zoco",9.65142214217834,0.929366397344527,7.99146468389738,11.6561798182285,"Jc"
"253","zoco",9.79198722319527,0.901394569911867,8.17549528464287,11.7280984748813,"Lsa"
"254","zoco",9.6884950827419,0.920623113806462,8.04216894694651,11.671843452624,"Lsb"
"255","zoco",9.56872624980594,0.952171472807434,7.87321614503193,11.6293672569247,"Lsc"
"256","zoco",9.55563705091752,0.955654021593637,7.85473334626417,11.6248630505447,"Lta"
"257","zoco",9.53419597193861,0.962822107597173,7.82212001956371,11.6210046130691,"Ltb"
"258","zoco",9.36066520155234,1.02756927879897,7.54859035342197,11.6077371950422,"Ltc"
"259","zoco",9.60289356687812,0.942226158256578,7.92288012478331,11.6391468007111,"Ma"
"260","zoco",9.41946480245319,1.00384302391633,7.64385985362756,11.6075279850333,"Mb"
"261","zoco",9.47116952653817,0.98438821695377,7.72562776140696,11.6111020321912,"Mc"
